Sea-Bird SBE 9 Data File:,,,,,,,,,,,,,,,,,,,,,,,,,
FileName = C:\Users\CTD\Desktop\ctddata\SAV-17-11\cast002.hdr,,,,,,,,,,,,,,,,,,,,,,,,,
Software Version Seasave V 7.26.1.8,,,,,,,,,,,,,,,,,,,,,,,,,
Temperature SN = 6012,,,,,,,,,,,,,,,,,,,,,,,,,
Conductivity SN = 1909,,,,,,,,,,,,,,,,,,,,,,,,,
Number of Bytes Per Scan = 27,,,,,,,,,,,,,,,,,,,,,,,,,
Number of Voltage Words = 3,,,,,,,,,,,,,,,,,,,,,,,,,
Number of Scans Averaged by the Deck Unit = 1,,,,,,,,,,,,,,,,,,,,,,,,,
System UpLoad Time = Jun 17 2017 20:36:59,,,,,,,,,,,,,,,,,,,,,,,,,
SBE 11plus V 5.2,,,,,,,,,,,,,,,,,,,,,,,,,
" Salinity, Practical [PSU]"," Temperature [ITS-90, deg C]", Voltage 0," Depth [salt water, m], lat0", Conductivity [S/m], Conductivity [mS/cm], Conductivity [uS/cm]," Density [density, kg/m^3]"," Density [sigma-theta,kg/m^3]"," Density [sigma-t, kg/m^3 ]"," Density [sigma-1, kg/m^3 ]"," Density [sigma-2, kg/m^3 ]", Descent Rate [m/s]," Fluorescence, WET LabsCDOM [mg/m^3]"," Fluorescence, WET LabsWETstar [mg/m^3]"," Time, Elapsed [minutes]", Voltage 1, Voltage 2, Voltage 3, Voltage 4," Oxygen, SBE 43 [% saturation]", Nitrogen Saturation [mg/l], Bottles Fired, Bottle Position in Carousel, Acceleration [m/s^2], Flag
36.3485,24.3304,0,24.403,5.417217,54.172174,5.42E+04,1024.6696,24.5654,24.5638,28.7669,32.8767,0.191,0.5392,1.1262,2.991,0,0.0879,0.1282,2.5275,94.231,11.00511,0,0,-0.12,0.00E+00
36.3393,24.3394,0,24.417,5.416964,54.169642,5.42E+04,1024.66,24.5557,24.5541,28.7571,32.8669,0.186,0.5392,1.1086,2.9917,0,0.0879,0.127,2.5275,94.24,11.00422,0,0,-0.13,0.00E+00
36.3294,24.3485,0,24.417,5.416639,54.166393,5.42E+04,1024.6498,24.5455,24.5439,28.7468,32.8565,0.181,0.5392,1.091,2.9924,0,0.0879,0.1258,2.5287,94.31,11.00336,0,0,-0.12,0.00E+00
36.3293,24.3479,0,24.403,5.416551,54.165508,5.42E+04,1024.6498,24.5456,24.544,28.7469,32.8566,0.175,0.5392,1.0734,2.9931,0,0.0879,0.1245,2.5287,94.323,11.00348,0,0,-0.14,0.00E+00
36.3372,24.338,0,24.417,5.416538,54.165383,5.42E+04,1024.6588,24.5546,24.553,28.756,32.8658,0.169,0.6056,1.0734,2.9937,0,0.0891,0.1245,2.5275,94.273,11.00461,0,0,-0.14,0.00E+00
36.3501,24.323,0,24.424,5.416636,54.166355,5.42E+04,1024.6731,24.5688,24.5673,28.7704,32.8803,0.164,0.5392,1.091,2.9944,0,0.0879,0.1258,2.5275,94.28,11.00625,0,0,-0.12,0.00E+00
36.366,24.3039,0,24.427,5.416674,54.166738,5.42E+04,1024.6909,24.5866,24.585,28.7883,32.8984,0.159,0.6056,1.091,2.9951,0,0.0891,0.1258,2.5275,94.284,11.0084,0,0,-0.12,0.00E+00
36.3745,24.2931,0,24.424,5.41664,54.166403,5.42E+04,1024.7006,24.5963,24.5947,28.7981,32.9083,0.154,0.5392,1.0734,2.9958,0,0.0879,0.1245,2.5275,94.289,11.00964,0,0,-0.12,0.00E+00
36.3779,24.2899,0,24.427,5.41675,54.1675,5.42E+04,1024.7041,24.5998,24.5982,28.8017,32.9118,0.148,0.5392,1.091,2.9965,0,0.0879,0.1258,2.5275,94.296,11.00994,0,0,-0.13,0.00E+00
36.3774,24.2906,0,24.445,5.416763,54.167626,5.42E+04,1024.7036,24.5992,24.5976,28.8011,32.9112,0.144,0.5392,1.091,2.9972,0,0.0879,0.1258,2.5275,94.3,11.00985,0,0,-0.1,0.00E+00
36.3757,24.2927,0,24.438,5.416754,54.167542,5.42E+04,1024.7017,24.5973,24.5957,28.7991,32.9093,0.139,0.5392,1.091,2.9979,0,0.0879,0.1258,2.5275,94.304,11.00963,0,0,-0.12,0.00E+00
36.3762,24.2923,0,24.438,5.416779,54.167795,5.42E+04,1024.7022,24.5978,24.5962,28.7996,32.9098,0.134,0.5392,1.091,2.9986,0,0.0879,0.1258,2.5275,94.308,11.00966,0,0,-0.12,0.00E+00
36.3792,24.2912,0,24.455,5.417058,54.170578,5.42E+04,1024.7048,24.6004,24.5988,28.8022,32.9124,0.131,0.6056,1.091,2.9993,0,0.0891,0.1258,2.5275,94.31,11.00964,0,0,-0.08,0.00E+00
36.3744,24.2986,0,24.457,5.417214,54.172137,5.42E+04,1024.699,24.5945,24.593,28.7963,32.9064,0.127,0.6056,1.091,3,0,0.0891,0.1258,2.5263,94.252,11.00872,0,0,-0.1,0.00E+00
36.3674,24.3071,0,24.455,5.417209,54.172094,5.42E+04,1024.6912,24.5867,24.5851,28.7884,32.8984,0.123,0.6056,1.091,3.0007,0,0.0891,0.1258,2.5263,94.251,11.00776,0,0,-0.1,0.00E+00
36.3652,24.3128,0,24.478,5.417534,54.17534,5.42E+04,1024.6878,24.5833,24.5817,28.7849,32.8949,0.12,0.6056,1.1086,3.0014,0,0.0891,0.127,2.5263,94.252,11.00694,0,0,-0.06,0.00E+00
36.3608,24.3206,0,24.476,5.4178,54.177995,5.42E+04,1024.6822,24.5777,24.5761,28.7792,32.8891,0.117,0.6056,1.1086,3.0021,0,0.0891,0.127,2.525,94.191,11.00592,0,0,-0.07,0.00E+00
36.3528,24.3278,0,24.49,5.417513,54.175127,5.42E+04,1024.6741,24.5695,24.5679,28.771,32.8808,0.115,0.6056,1.091,3.0028,0,0.0891,0.1258,2.525,94.189,11.00526,0,0,-0.04,0.00E+00
36.3461,24.3319,0,24.485,5.417066,54.170656,5.42E+04,1024.6677,24.5631,24.5616,28.7646,32.8744,0.113,0.5392,1.1086,3.0035,0,0.0879,0.127,2.525,94.188,11.00503,0,0,-0.06,0.00E+00
36.3416,24.3335,0,24.511,5.416648,54.166481,5.42E+04,1024.6639,24.5592,24.5577,28.7607,32.8705,0.112,0.6056,1.0734,3.0042,0,0.0891,0.1245,2.525,94.187,11.00506,0,0,-0.02,0.00E+00
36.3405,24.3326,0,24.506,5.416395,54.163951,5.42E+04,1024.6633,24.5586,24.5571,28.7601,32.87,0.111,0.6056,1.091,3.0049,0,0.0891,0.1258,2.525,94.183,11.00529,0,0,-0.02,0.00E+00
36.3391,24.332,0,24.52,5.416151,54.161505,5.42E+04,1024.6625,24.5577,24.5562,28.7593,32.8691,0.11,0.6056,1.091,3.0056,0,0.0891,0.1258,2.525,94.18,11.00548,0,0,-0.01,0.00E+00
36.3379,24.3315,0,24.541,5.415944,54.159439,5.42E+04,1024.6619,24.5571,24.5555,28.7586,32.8685,0.111,0.6056,1.091,3.0063,0,0.0891,0.1258,2.5238,94.116,11.00565,0,0,0.01,0.00E+00
36.337,24.3339,0,24.539,5.416079,54.160788,5.42E+04,1024.6604,24.5556,24.554,28.7571,32.867,0.111,0.6056,1.091,3.0069,0,0.0891,0.1258,2.5226,94.05,11.00531,0,0,0.01,0.00E+00
36.3389,24.3361,0,24.562,5.416568,54.165679,5.42E+04,1024.6613,24.5564,24.5549,28.7579,32.8677,0.112,0.6056,1.1086,3.0076,0,0.0891,0.127,2.5238,94.103,11.00481,0,0,0.02,0.00E+00
36.3443,24.3328,0,24.579,5.416926,54.169264,5.42E+04,1024.6665,24.5615,24.5599,28.763,32.8728,0.115,0.6056,1.1086,3.0083,0,0.0891,0.127,2.5238,94.099,11.005,0,0,0.07,0.00E+00
36.3473,24.3289,0,24.582,5.416905,54.169054,5.42E+04,1024.6699,24.5649,24.5633,28.7664,32.8763,0.117,0.6056,1.1086,3.009,0,0.0891,0.127,2.5238,94.095,11.00545,0,0,0.05,0.00E+00
36.3492,24.3232,0,24.61,5.416539,54.165387,5.42E+04,1024.6732,24.5681,24.5665,28.7697,32.8796,0.121,0.6056,1.091,3.0097,0,0.0891,0.1258,2.5226,94.032,11.00629,0,0,0.09,0.00E+00
36.3597,24.308,0,24.614,5.416294,54.162943,5.42E+04,1024.6857,24.5806,24.579,28.7823,32.8924,0.125,0.6056,1.0734,3.0104,0,0.0891,0.1245,2.5238,94.087,11.00813,0,0,0.09,0.00E+00
36.3792,24.2894,0,24.642,5.416872,54.168724,5.42E+04,1024.7062,24.601,24.5994,28.8028,32.913,0.13,0.6056,1.0734,3.0111,0,0.0891,0.1245,2.5238,94.085,11.00995,0,0,0.13,0.00E+00
36.3947,24.279,0,24.655,5.417809,54.178088,5.42E+04,1024.7212,24.6158,24.6143,28.8178,32.928,0.135,0.6056,1.0734,3.0118,0,0.0891,0.1245,2.5226,94.024,11.01064,0,0,0.13,0.00E+00
36.4048,24.2714,0,24.683,5.418328,54.183277,5.42E+04,1024.7312,24.6258,24.6242,28.8277,32.938,0.142,0.6056,1.091,3.0125,0,0.0891,0.1258,2.5226,94.021,11.01123,0,0,0.16,0.00E+00
36.4082,24.2639,0,24.686,5.417961,54.179609,5.42E+04,1024.736,24.6306,24.629,28.8326,32.943,0.148,0.6056,1.0734,3.0132,0,0.0891,0.1245,2.5226,94.019,11.01227,0,0,0.15,0.00E+00
36.413,24.2511,0,24.725,5.417227,54.172274,5.42E+04,1024.7437,24.6381,24.6365,28.8402,32.9507,0.157,0.6056,1.091,3.0139,0,0.0891,0.1258,2.5226,94.014,11.0141,0,0,0.2,0.00E+00
36.4194,24.2395,0,24.739,5.416823,54.168227,5.42E+04,1024.7521,24.6464,24.6448,28.8487,32.9593,0.165,0.6056,1.0734,3.0146,0,0.0891,0.1245,2.5226,94.009,11.01562,0,0,0.21,0.00E+00
36.4337,24.222,0,24.756,5.416815,54.168146,5.42E+04,1024.7682,24.6625,24.6609,28.8649,32.9757,0.174,0.6056,1.0734,3.0153,0,0.0891,0.1245,2.5226,94.005,11.01762,0,0,0.21,0.00E+00
36.45,24.2067,0,24.791,5.417321,54.17321,5.42E+04,1024.7853,24.6794,24.6778,28.882,32.9928,0.184,0.6056,1.1086,3.016,0,0.0891,0.127,2.5226,94.002,11.01909,0,0,0.25,0.00E+00
36.4531,24.2104,0,24.808,5.418126,54.181264,5.42E+04,1024.7866,24.6807,24.6791,28.8831,32.9939,0.194,0.6056,1.1086,3.0167,0,0.0891,0.127,2.5226,94.001,11.01826,0,0,0.24,0.00E+00
36.4598,24.2109,0,24.831,5.419071,54.190712,5.42E+04,1024.7916,24.6856,24.684,28.888,32.9988,0.205,0.6056,1.1086,3.0174,0,0.0891,0.127,2.5226,94,11.0177,0,0,0.27,0.00E+00
36.4821,24.1958,0,24.859,5.420387,54.203875,5.42E+04,1024.8132,24.707,24.7054,28.9095,33.0203,0.217,0.6056,1.1086,3.0181,0,0.0891,0.127,2.5226,93.999,11.01873,0,0,0.29,0.00E+00
36.5059,24.1788,0,24.894,5.421687,54.216871,5.42E+04,1024.8364,24.7301,24.7285,28.9326,33.0436,0.231,0.6056,1.1086,3.0187,0,0.0891,0.127,2.5226,93.995,11.01998,0,0,0.32,0.00E+00
36.5221,24.1664,0,24.911,5.422489,54.22489,5.42E+04,1024.8525,24.7461,24.7445,28.9488,33.0597,0.243,0.6056,1.1086,3.0194,0,0.0891,0.127,2.5226,93.996,11.02097,0,0,0.3,0.00E+00
36.5318,24.1601,0,24.946,5.42308,54.230798,5.42E+04,1024.8619,24.7553,24.7537,28.958,33.069,0.257,0.6056,1.1086,3.0201,0,0.0891,0.127,2.5238,94.055,11.02139,0,0,0.34,0.00E+00
36.542,24.1551,0,24.963,5.423894,54.238942,5.42E+04,1024.8712,24.7646,24.763,28.9673,33.0783,0.271,0.6056,1.1262,3.0208,0,0.0891,0.1282,2.5226,94,11.02152,0,0,0.34,0.00E+00
36.5517,24.1505,0,25.008,5.424667,54.246666,5.42E+04,1024.8801,24.7733,24.7717,28.976,33.087,0.287,0.6056,1.1086,3.0215,0,0.0891,0.127,2.5238,94.064,11.02165,0,0,0.37,0.00E+00
36.5577,24.1468,0,25.036,5.425063,54.250633,5.43E+04,1024.8859,24.7789,24.7773,28.9816,33.0927,0.302,0.6056,1.1086,3.0222,0,0.0891,0.127,2.5226,94.01,11.02186,0,0,0.37,0.00E+00
36.5609,24.1435,0,25.06,5.425131,54.251309,5.43E+04,1024.8894,24.7824,24.7808,28.9851,33.0962,0.318,0.6056,1.091,3.0229,0,0.0891,0.1258,2.5238,94.076,11.0222,0,0,0.37,0.00E+00
36.5624,24.1398,0,25.088,5.42492,54.2492,5.42E+04,1024.8917,24.7846,24.783,28.9874,33.0985,0.333,0.6056,1.091,3.0236,0,0.0891,0.1258,2.5238,94.081,11.02273,0,0,0.38,0.00E+00
36.5645,24.1357,0,25.142,5.42476,54.247597,5.42E+04,1024.8948,24.7874,24.7858,28.9902,33.1014,0.35,0.6056,1.1086,3.0243,0,0.0891,0.127,2.5238,94.086,11.02328,0,0,0.41,0.00E+00
36.5682,24.1286,0,25.161,5.424486,54.244856,5.42E+04,1024.8999,24.7924,24.7908,28.9953,33.1065,0.367,0.6056,1.1262,3.025,0,0.0891,0.1282,2.5238,94.092,11.02423,0,0,0.4,0.00E+00
36.5738,24.1173,0,25.194,5.424005,54.240047,5.42E+04,1024.9076,24.7999,24.7983,29.003,33.1143,0.385,0.6056,1.1086,3.0257,0,0.0891,0.127,2.525,94.159,11.02575,0,0,0.42,0.00E+00
36.5781,24.1063,0,25.222,5.423385,54.233847,5.42E+04,1024.9143,24.8065,24.8049,29.0096,33.1211,0.402,0.6056,1.1262,3.0264,0,0.0891,0.1282,2.5238,94.111,11.02732,0,0,0.42,0.00E+00
36.5768,24.0993,0,25.267,5.422457,54.224566,5.42E+04,1024.9156,24.8076,24.806,29.0108,33.1224,0.419,0.6056,1.1437,3.0271,0,0.0891,0.1294,2.5238,94.122,11.0286,0,0,0.41,0.00E+00
36.5811,24.0864,0,25.295,5.421626,54.216257,5.42E+04,1024.9228,24.8147,24.8131,29.0181,33.1298,0.437,0.6056,1.1437,3.0278,0,0.0891,0.1294,2.5238,94.13,11.0305,0,0,0.42,0.00E+00
36.5922,24.0705,0,25.33,5.421373,54.213729,5.42E+04,1024.9362,24.8279,24.8263,29.0315,33.1433,0.455,0.6056,1.1262,3.0285,0,0.0891,0.1282,2.5238,94.137,11.03244,0,0,0.43,0.00E+00
36.6127,24.0482,0,25.368,5.42166,54.216601,5.42E+04,1024.9585,24.8501,24.8485,29.0539,33.1659,0.473,0.6056,1.1437,3.0292,0,0.0891,0.1294,2.5238,94.145,11.03482,0,0,0.43,0.00E+00
36.6286,24.0312,0,25.409,5.421914,54.219136,5.42E+04,1024.9758,24.8673,24.8657,29.0711,33.1833,0.491,0.6056,1.1437,3.0299,0,0.0891,0.1294,2.5238,94.154,11.03662,0,0,0.43,0.00E+00
36.6371,24.0183,0,25.434,5.421627,54.21627,5.42E+04,1024.9862,24.8775,24.8759,29.0815,33.1938,0.508,0.6056,1.1262,3.0306,0,0.0891,0.1282,2.5238,94.163,11.03824,0,0,0.41,0.00E+00
36.6382,24.0101,0,25.481,5.420902,54.209015,5.42E+04,1024.9897,24.8808,24.8792,29.0849,33.1973,0.527,0.6056,1.1262,3.0313,0,0.0891,0.1282,2.525,94.234,11.03954,0,0,0.45,0.00E+00
36.6395,24.0033,0,25.507,5.420332,54.203322,5.42E+04,1024.9928,24.8838,24.8822,29.088,33.2005,0.544,0.6056,1.1086,3.0319,0,0.0891,0.127,2.5238,94.187,11.04061,0,0,0.41,0.00E+00
36.6499,23.9888,0,25.544,5.420122,54.201215,5.42E+04,1025.0052,24.896,24.8944,29.1003,33.2129,0.561,0.6056,1.1437,3.0326,0,0.0891,0.1294,2.5238,94.198,11.04238,0,0,0.4,0.00E+00
36.6592,23.9757,0,25.579,5.41994,54.199404,5.42E+04,1025.0163,24.907,24.9054,29.1115,33.2241,0.578,0.6056,1.1437,3.0333,0,0.0891,0.1294,2.5238,94.209,11.04395,0,0,0.41,0.00E+00
36.6654,23.9694,0,25.616,5.420071,54.200713,5.42E+04,1025.023,24.9135,24.9119,29.118,33.2308,0.595,0.5392,1.1613,3.034,0,0.0879,0.1306,2.5238,94.217,11.0446,0,0,0.4,0.00E+00
36.6672,23.9683,0,25.658,5.420194,54.201937,5.42E+04,1025.0249,24.9153,24.9136,29.1197,33.2325,0.611,0.5392,1.1262,3.0347,0,0.0879,0.1282,2.5238,94.225,11.04466,0,0,0.39,0.00E+00
36.6692,23.9624,0,25.683,5.419818,54.198183,5.42E+04,1025.0283,24.9185,24.9169,29.1231,33.2359,0.627,0.5392,1.1437,3.0354,0,0.0879,0.1294,2.5238,94.234,11.04553,0,0,0.39,0.00E+00
36.6778,23.9477,0,25.71,5.41935,54.193504,5.42E+04,1025.0393,24.9294,24.9278,29.1341,33.2471,0.642,0.6056,1.1437,3.0361,0,0.0891,0.1294,2.5226,94.177,11.04745,0,0,0.35,0.00E+00
36.686,23.9376,0,25.756,5.41933,54.193295,5.42E+04,1025.0487,24.9386,24.937,29.1434,33.2565,0.657,0.6056,1.1437,3.0368,0,0.0891,0.1294,2.5238,94.24,11.04861,0,0,0.36,0.00E+00
36.6911,23.9308,0,25.792,5.419271,54.192706,5.42E+04,1025.0548,24.9445,24.9429,29.1494,33.2625,0.671,0.6056,1.1437,3.0375,0,0.0891,0.1294,2.5226,94.185,11.04941,0,0,0.33,0.00E+00
36.6907,23.9298,0,25.813,5.419115,54.191146,5.42E+04,1025.0549,24.9445,24.9429,29.1494,33.2625,0.684,0.6056,1.1437,3.0382,0,0.0891,0.1294,2.5226,94.187,11.0496,0,0,0.32,0.00E+00
36.686,23.9335,0,25.848,5.418891,54.18891,5.42E+04,1025.0503,24.9399,24.9382,29.1447,33.2578,0.696,0.6056,1.1613,3.0389,0,0.0891,0.1306,2.5226,94.19,11.0493,0,0,0.29,0.00E+00
36.6778,23.9389,0,25.876,5.418402,54.184017,5.42E+04,1025.0427,24.9321,24.9304,29.1369,33.25,0.708,0.6721,1.1437,3.0396,0,0.0904,0.1294,2.5214,94.132,11.04895,0,0,0.27,0.00E+00
36.6605,23.9547,0,25.911,5.417853,54.178531,5.42E+04,1025.025,24.9143,24.9126,29.119,33.232,0.719,0.6056,1.1437,3.0403,0,0.0891,0.1294,2.5214,94.129,11.04744,0,0,0.27,0.00E+00
36.6323,23.9853,0,25.938,5.417452,54.17452,5.42E+04,1024.9946,24.8838,24.8821,29.0882,33.2009,0.729,0.6056,1.1262,3.041,0,0.0891,0.1282,2.5214,94.123,11.04418,0,0,0.23,0.00E+00
36.6235,23.9949,0,25.969,5.417338,54.173379,5.42E+04,1024.9852,24.8742,24.8726,29.0786,33.1913,0.738,0.6056,1.1262,3.0417,0,0.0891,0.1282,2.5214,94.12,11.04315,0,0,0.22,0.00E+00
36.6218,23.9965,0,25.994,5.417296,54.172958,5.42E+04,1024.9835,24.8724,24.8708,29.0768,33.1894,0.746,0.6056,1.1437,3.0424,0,0.0891,0.1294,2.5214,94.117,11.04298,0,0,0.2,0.00E+00
36.614,24.0031,0,26.021,5.416979,54.169794,5.42E+04,1024.9758,24.8646,24.8629,29.0689,33.1815,0.753,0.6056,1.1437,3.0431,0,0.0891,0.1294,2.5214,94.114,11.04241,0,0,0.16,0.00E+00
36.6071,24.0032,0,26.042,5.416085,54.160854,5.42E+04,1024.9706,24.8593,24.8577,29.0637,33.1763,0.759,0.6056,1.1262,3.0438,0,0.0891,0.1282,2.5214,94.108,11.04286,0,0,0.14,0.00E+00
36.5981,24.0043,0,26.077,5.415031,54.150313,5.42E+04,1024.9637,24.8522,24.8506,29.0566,33.1693,0.763,0.6056,1.1437,3.0444,0,0.0891,0.1294,2.5214,94.106,11.04329,0,0,0.11,0.00E+00
36.5867,24.0105,0,26.094,5.414201,54.142006,5.41E+04,1024.9532,24.8417,24.84,29.0461,33.1587,0.767,0.6056,1.1437,3.0451,0,0.0891,0.1294,2.5214,94.104,11.04302,0,0,0.09,0.00E+00
36.579,24.0157,0,26.115,5.413758,54.137578,5.41E+04,1024.9459,24.8343,24.8327,29.0387,33.1513,0.77,0.6056,1.1437,3.0458,0,0.0891,0.1294,2.5214,94.098,11.04266,0,0,0.06,0.00E+00
36.5684,24.028,0,26.14,5.413699,54.136986,5.41E+04,1024.9343,24.8226,24.821,29.0269,33.1394,0.772,0.6056,1.1613,3.0465,0,0.0891,0.1306,2.5214,94.094,11.04129,0,0,0.05,0.00E+00
36.5582,24.0415,0,26.155,5.4138,54.137996,5.41E+04,1024.9226,24.8108,24.8092,29.015,33.1274,0.771,0.6056,1.1613,3.0472,0,0.0891,0.1306,2.5214,94.089,11.03971,0,0,-0.01,0.00E+00
36.5413,24.0622,0,26.18,5.413816,54.138161,5.41E+04,1024.9037,24.7918,24.7902,28.9958,33.108,0.771,0.6056,1.1789,3.0479,0,0.0891,0.1319,2.5214,94.085,11.03735,0,0,-0.01,0.00E+00
36.5226,24.0844,0,26.187,5.413765,54.137651,5.41E+04,1024.883,24.7711,24.7694,28.9748,33.0869,0.768,0.5392,1.1613,3.0486,0,0.0879,0.1306,2.5214,94.081,11.03485,0,0,-0.06,0.00E+00
36.5203,24.0866,0,26.207,5.413689,54.136892,5.41E+04,1024.8807,24.7687,24.767,28.9724,33.0845,0.764,0.6056,1.1613,3.0493,0,0.0891,0.1306,2.5214,94.076,11.03465,0,0,-0.09,0.00E+00
36.5241,24.0775,0,26.222,5.413213,54.13213,5.41E+04,1024.8863,24.7742,24.7726,28.9781,33.0902,0.76,0.6056,1.1613,3.05,0,0.0891,0.1306,2.5226,94.131,11.03592,0,0,-0.11,0.00E+00
36.5068,24.0868,0,26.228,5.41194,54.119397,5.41E+04,1024.8704,24.7584,24.7567,28.9622,33.0743,0.753,0.6056,1.1789,3.0507,0,0.0891,0.1319,2.5214,94.07,11.03553,0,0,-0.16,0.00E+00
36.4878,24.0971,0,26.249,5.410553,54.105529,5.41E+04,1024.8531,24.7409,24.7392,28.9447,33.0568,0.746,0.6056,1.1789,3.0514,0,0.0891,0.1319,2.5214,94.066,11.03509,0,0,-0.18,0.00E+00
36.4563,24.105,0,26.253,5.407262,54.072616,5.41E+04,1024.8269,24.7147,24.713,28.9185,33.0307,0.737,0.6056,1.1789,3.0521,0,0.0891,0.1319,2.5214,94.061,11.0359,0,0,-0.21,0.00E+00
36.4145,24.1085,0,26.27,5.402143,54.021434,5.40E+04,1024.7943,24.682,24.6803,28.8861,32.9984,0.728,0.6056,1.1613,3.0528,0,0.0891,0.1306,2.5214,94.057,11.03817,0,0,-0.22,0.00E+00
36.3828,24.106,0,26.27,5.397689,53.976886,5.40E+04,1024.771,24.6587,24.657,28.863,32.9756,0.716,0.6056,1.1613,3.0535,0,0.0891,0.1306,2.5214,94.053,11.04078,0,0,-0.28,0.00E+00
36.3572,24.1046,0,26.284,5.394174,53.941739,5.39E+04,1024.752,24.6397,24.638,28.8442,32.9569,0.704,0.6056,1.1437,3.0542,0,0.0891,0.1294,2.5214,94.052,11.04277,0,0,-0.29,0.00E+00
36.3389,24.1072,0,26.291,5.392045,53.920446,5.39E+04,1024.7374,24.6251,24.6234,28.8296,32.9424,0.691,0.6056,1.1437,3.0549,0,0.0891,0.1294,2.5214,94.049,11.04358,0,0,-0.33,0.00E+00
36.3262,24.1085,0,26.291,5.390517,53.905173,5.39E+04,1024.7275,24.6151,24.6134,28.8197,32.9325,0.676,0.6056,1.1437,3.0556,0,0.0891,0.1294,2.5214,94.049,11.04423,0,0,-0.34,0.00E+00
36.323,24.1004,0,26.295,5.389217,53.892175,5.39E+04,1024.7275,24.6151,24.6134,28.8198,32.9327,0.661,0.6056,1.1613,3.0562,0,0.0891,0.1306,2.5214,94.045,11.04584,0,0,-0.37,0.00E+00
36.3249,24.0872,0,26.311,5.388053,53.880525,5.39E+04,1024.7329,24.6205,24.6188,28.8253,32.9385,0.645,0.6056,1.1789,3.0569,0,0.0891,0.1319,2.5201,93.984,11.04795,0,0,-0.39,0.00E+00
36.3284,24.0744,0,26.291,5.387132,53.871316,5.39E+04,1024.7393,24.6269,24.6252,28.8319,32.9452,0.626,0.6056,1.1965,3.0576,0,0.0891,0.1331,2.5214,94.041,11.0499,0,0,-0.45,0.00E+00
36.3348,24.0605,0,26.305,5.386497,53.864968,5.39E+04,1024.7484,24.6359,24.6343,28.8411,32.9545,0.608,0.6056,1.1789,3.0583,0,0.0891,0.1319,2.5214,94.042,11.05181,0,0,-0.42,0.00E+00
36.3488,24.0392,0,26.301,5.386051,53.860514,5.39E+04,1024.7653,24.6529,24.6512,28.8583,32.9719,0.589,0.6056,1.1965,3.059,0,0.0891,0.1331,2.5201,93.981,11.05447,0,0,-0.47,0.00E+00
36.3652,24.0171,0,26.301,5.385829,53.858289,5.39E+04,1024.7843,24.6719,24.6702,28.8775,32.9913,0.569,0.6056,1.1965,3.0597,0,0.0891,0.1331,2.5201,93.982,11.05711,0,0,-0.48,0.00E+00
36.3762,24.0018,0,26.295,5.38564,53.856399,5.39E+04,1024.7972,24.6848,24.6832,28.8906,33.0045,0.547,0.6056,1.1789,3.0604,0,0.0891,0.1319,2.5201,93.981,11.05896,0,0,-0.52,0.00E+00
36.3774,24,0,26.301,5.385589,53.855895,5.39E+04,1024.7987,24.6862,24.6845,28.892,33.0059,0.526,0.6056,1.1789,3.0611,0,0.0891,0.1319,2.5201,93.98,11.05919,0,0,-0.51,0.00E+00
36.3773,23.9995,0,26.28,5.385526,53.855264,5.39E+04,1024.7987,24.6864,24.6847,28.8921,33.0061,0.503,0.6721,1.1965,3.0618,0,0.0904,0.1331,2.5201,93.98,11.05929,0,0,-0.56,0.00E+00
36.3845,23.9956,0,26.284,5.386056,53.860564,5.39E+04,1024.8053,24.693,24.6913,28.8987,33.0127,0.48,0.6721,1.1965,3.0625,0,0.0904,0.1331,2.5189,93.919,11.05945,0,0,-0.56,0.00E+00
36.4031,23.9873,0,26.291,5.387604,53.876042,5.39E+04,1024.8219,24.7095,24.7078,28.9153,33.0293,0.457,0.6056,1.1789,3.0632,0,0.0891,0.1319,2.5189,93.916,11.05959,0,0,-0.55,0.00E+00
36.4236,23.9759,0,26.27,5.38906,53.890598,5.39E+04,1024.8407,24.7284,24.7267,28.9342,33.0482,0.433,0.6056,1.1789,3.0639,0,0.0891,0.1319,2.5189,93.913,11.06013,0,0,-0.57,0.00E+00
36.4387,23.9641,0,26.265,5.389788,53.897878,5.39E+04,1024.8557,24.7434,24.7418,28.9493,33.0634,0.409,0.6056,1.1789,3.0646,0,0.0891,0.1319,2.5177,93.85,11.0611,0,0,-0.59,0.00E+00
36.4501,23.9554,0,26.259,5.390339,53.90339,5.39E+04,1024.8669,24.7546,24.7529,28.9605,33.0747,0.385,0.6056,1.1965,3.0653,0,0.0891,0.1331,2.5177,93.849,11.0618,0,0,-0.58,0.00E+00
36.4611,23.9486,0,26.259,5.391059,53.910586,5.39E+04,1024.8773,24.765,24.7633,28.971,33.0851,0.36,0.6056,1.1789,3.066,0,0.0891,0.1319,2.5177,93.845,11.0622,0,0,-0.59,0.00E+00
36.4654,23.9409,0,26.243,5.390794,53.907936,5.39E+04,1024.8828,24.7706,24.7689,28.9766,33.0908,0.335,0.6056,1.1613,3.0667,0,0.0891,0.1306,2.5165,93.78,11.06322,0,0,-0.6,0.00E+00
36.4656,23.9337,0,26.249,5.390041,53.900407,5.39E+04,1024.885,24.7728,24.7712,28.9789,33.0933,0.311,0.6056,1.1437,3.0674,0,0.0891,0.1294,2.5165,93.775,11.06443,0,0,-0.58,0.00E+00
