scan,timeY,prDM,t090C,t190C,c0S/m,c1S/m,V0,V1,V2,V3,V4,V5,sbeox0V,sbeox1V,CStarAt0,CStarTr0,flECO-AFL,turbWETntu0,par,latitude,longitude,depSM,potemp090C,potemp190C,sal00,sal11,sigma-é00,sigma-é11,sbeox0Mg/L,sbeox0Mm/L,sbeox1Mg/L,sbeox1Mm/L,oxsolMg/L,oxsatMg/L,dm,sva,T2-T190C,secS-priS,flag
768,1551416625,13.454,17.9071,17.9061,4.612091,4.61239,2.7082,4.4689,2.6361,0,0.2051,0.0769,4.4689,0,2.2073,57.5905,1.5414,0.0996,1.00E-12,27.01492,-111.41076,13.365,17.9048,17.9038,35.2654,35.2688,25.4988,25.5017,11.9777,374.307,-1.9916,-62.238,7.67695,7.66563,0.0022,247.809,-0.001,0.0034,0.00E+00
769,1551416625,13.452,17.9071,17.9061,4.612091,4.61239,2.7082,4.4689,2.6361,0,0.2051,0.0769,4.4689,0,2.2073,57.5905,1.5414,0.0996,1.00E-12,27.01492,-111.41076,13.363,17.9048,17.9038,35.2654,35.2688,25.4988,25.5017,11.9794,374.361,-1.9916,-62.238,7.67695,7.66563,0.0022,247.809,-0.001,0.0034,0.00E+00
770,1551416625,13.451,17.9071,17.9061,4.612084,4.61239,2.7082,4.4689,2.6361,0,0.2051,0.0769,4.4689,0,2.2073,57.5905,1.5414,0.0996,1.00E-12,27.01492,-111.41076,13.362,17.9048,17.9038,35.2654,35.2688,25.4988,25.5017,11.981,374.411,-1.9916,-62.238,7.67695,7.66564,0.0022,247.813,-0.001,0.0035,0.00E+00
771,1551416625,13.45,17.9071,17.9061,4.612084,4.612398,2.7082,4.4689,2.6361,0,0.2051,0.0769,4.4689,0,2.2073,57.5905,1.5414,0.0996,1.00E-12,27.01492,-111.41076,13.361,17.9048,17.9038,35.2654,35.2689,25.4988,25.5018,11.9825,374.459,-1.9916,-62.238,7.67695,7.66564,0.0022,247.813,-0.001,0.0036,0.00E+00
772,1551416625,13.447,17.9071,17.9061,4.612084,4.612405,2.7082,4.4689,2.6361,0,0.2051,0.0769,4.4689,0,2.2073,57.5905,1.5414,0.0996,1.00E-12,27.01492,-111.41076,13.358,17.9048,17.9038,35.2654,35.269,25.4988,25.5018,11.9839,374.503,-1.9916,-62.238,7.67695,7.66564,0.0022,247.813,-0.001,0.0036,0.00E+00
773,1551416625,13.445,17.9073,17.9061,4.612091,4.612398,2.7082,4.4689,2.6435,0,0.2051,0.0769,4.4689,0,2.2073,57.5905,1.5414,0.0996,1.00E-12,27.01492,-111.41076,13.356,17.905,17.9038,35.2652,35.2689,25.4987,25.5018,11.9852,374.543,-1.9916,-62.238,7.67693,7.66561,0.0022,247.826,-0.0012,0.0037,0.00E+00
774,1551416625,13.441,17.9073,17.9061,4.612099,4.612405,2.7082,4.4689,2.6618,0,0.2051,0.0769,4.4689,0,2.2073,57.5905,1.5414,0.0996,1.00E-12,27.01492,-111.41076,13.352,17.905,17.9038,35.2653,35.269,25.4987,25.5018,11.9864,374.582,-1.9916,-62.238,7.67692,7.66561,0.0022,247.821,-0.0012,0.0037,0.00E+00
775,1551416625,13.437,17.9073,17.9061,4.612114,4.612405,2.7082,4.4689,2.6679,0,0.2051,0.0769,4.4689,0,2.2073,57.5905,1.5414,0.0996,1.00E-12,27.01492,-111.41076,13.348,17.905,17.9038,35.2654,35.269,25.4988,25.5018,11.9876,374.617,-1.9916,-62.238,7.67692,7.6656,0.0022,247.811,-0.0012,0.0035,0.00E+00
776,1551416625,13.431,17.9073,17.9061,4.612121,4.612412,2.7082,4.4689,2.6691,0,0.2051,0.0769,4.4689,0,2.2073,57.5905,1.5414,0.0996,1.00E-12,27.01492,-111.41076,13.342,17.905,17.9038,35.2655,35.269,25.4989,25.5019,11.9886,374.649,-1.9916,-62.238,7.67691,7.6656,0.0022,247.806,-0.0012,0.0035,0.00E+00
777,1551416625,13.425,17.9073,17.9061,4.612121,4.612419,2.7082,4.4689,2.6716,0,0.2051,0.0769,4.4689,0,2.2073,57.5905,1.5414,0.0996,1.00E-12,27.01492,-111.41076,13.336,17.905,17.9038,35.2655,35.2691,25.4989,25.5019,11.9893,374.669,-1.9916,-62.238,7.67691,7.6656,0.0022,247.806,-0.0012,0.0036,0.00E+00
778,1551416625,13.42,17.9075,17.9061,4.612145,4.612419,2.7082,4.4689,2.6813,0,0.2051,0.0769,4.4689,0,2.2073,57.5905,1.5414,0.0996,1.00E-12,27.01492,-111.41076,13.331,17.9052,17.9038,35.2655,35.2691,25.4988,25.5019,11.9889,374.659,-1.9916,-62.238,7.67688,7.66557,0.0022,247.808,-0.0014,0.0036,0.00E+00
779,1551416625,13.415,17.9075,17.9061,4.612145,4.612412,2.7082,4.4689,2.696,0,0.2051,0.0769,4.4689,0,2.2073,57.5905,1.5414,0.0996,1.00E-12,27.01492,-111.41076,13.326,17.9052,17.9038,35.2655,35.269,25.4988,25.5019,11.9886,374.648,-1.9916,-62.238,7.67688,7.66557,0.0022,247.808,-0.0014,0.0035,0.00E+00
780,1551416625,13.412,17.9076,17.9061,4.612145,4.612412,2.7082,4.4689,2.7155,0,0.2051,0.0769,4.4689,0,2.2073,57.5905,1.5414,0.0996,1.00E-12,27.01492,-111.41076,13.323,17.9053,17.9038,35.2655,35.269,25.4988,25.5019,11.9879,374.627,-1.9916,-62.238,7.67687,7.66556,0.0022,247.816,-0.0015,0.0036,0.00E+00
781,1551416625,13.409,17.9076,17.9061,4.612145,4.612398,2.707,4.4713,2.7314,0,0.2051,0.0769,4.4713,0,2.2091,57.5645,1.5414,0.0996,1.00E-12,27.01492,-111.41076,13.32,17.9053,17.9038,35.2655,35.2689,25.4988,25.5018,11.9944,374.83,-1.9916,-62.238,7.67687,7.66556,0.0022,247.816,-0.0015,0.0035,0.00E+00
782,1551416625,13.406,17.9076,17.9061,4.61213,4.612419,2.707,4.4799,2.7399,0,0.2051,0.0769,4.4799,0,2.2091,57.5645,1.5414,0.0996,1.00E-12,27.01492,-111.41076,13.317,17.9053,17.9038,35.2653,35.2691,25.4987,25.5019,12.0195,375.615,-1.9916,-62.238,7.67688,7.66556,0.0022,247.825,-0.0015,0.0038,0.00E+00
783,1551416625,13.404,17.9076,17.9061,4.612122,4.612398,2.707,4.4811,2.7411,0,0.2051,0.0769,4.4811,0,2.2091,57.5645,1.5414,0.0996,1.00E-12,27.01492,-111.41076,13.315,17.9053,17.9038,35.2653,35.2689,25.4986,25.5018,12.0223,375.703,-1.9916,-62.238,7.67688,7.66557,0.0022,247.83,-0.0015,0.0037,0.00E+00
784,1551416625,13.401,17.9075,17.9061,4.612122,4.612412,2.707,4.4811,2.7497,0,0.2051,0.0769,4.4811,0,2.2091,57.5645,1.5414,0.0996,1.00E-12,27.01492,-111.41076,13.312,17.9052,17.9038,35.2654,35.269,25.4987,25.5019,12.0215,375.679,-1.9916,-62.238,7.67689,7.66558,0.0022,247.821,-0.0014,0.0037,0.00E+00
785,1551416625,13.399,17.9075,17.9061,4.612122,4.612412,2.7057,4.4811,2.768,0,0.2051,0.0769,4.4811,0,2.2109,57.5385,1.5414,0.0996,1.00E-12,27.01492,-111.41076,13.31,17.9052,17.9038,35.2654,35.2691,25.4987,25.5019,12.0207,375.652,-1.9916,-62.238,7.67689,7.66558,0.0022,247.821,-0.0014,0.0037,0.00E+00
786,1551416625,13.395,17.9075,17.9061,4.612122,4.612398,2.7057,4.4811,2.768,0,0.2051,0.0769,4.4811,0,2.2109,57.5385,1.5414,0.0996,1.00E-12,27.01492,-111.41076,13.306,17.9052,17.9038,35.2654,35.2689,25.4987,25.5018,12.0195,375.615,-1.9916,-62.238,7.67689,7.66558,0.0022,247.821,-0.0014,0.0036,0.00E+00
787,1551416625,13.392,17.9075,17.9061,4.612122,4.612369,2.7057,4.4811,2.768,0,0.2051,0.0769,4.4811,0,2.2109,57.5385,1.5414,0.0996,1.00E-12,27.01492,-111.41076,13.303,17.9052,17.9038,35.2654,35.2687,25.4987,25.5016,12.018,375.568,-1.9916,-62.238,7.67689,7.66558,0.0022,247.821,-0.0014,0.0033,0.00E+00
788,1551416625,13.389,17.9075,17.9061,4.612122,4.612369,2.7057,4.4811,2.768,0,0.2051,0.0769,4.4811,0,2.2109,57.5385,1.5414,0.0996,1.00E-12,27.01492,-111.41076,13.301,17.9052,17.9038,35.2654,35.2687,25.4987,25.5016,12.0164,375.519,-1.9916,-62.238,7.67689,7.66558,0.0022,247.821,-0.0014,0.0033,0.00E+00
